"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_53985" 9.77498480843236 6.58599768176802 1.90743106470576 3.45281032884088 0.000554778937313355 0.00327457473314095 "SURF1_XENTR" "chr_Z"
"evgLocus_183159" 36.227870258787 4.73457925474601 1.37136499026098 3.45245743355676 0.000555505115188271 0.00327457734949874 "BTBD6_MOUSE" "chr_08"
"evgLocus_284632" 147.729157771415 5.31280498889715 1.538856670957 3.45243653237256 0.000555548152810084 0.00327457734949874 "." "chr_18"
"evgLocus_760772" 136.537052428818 3.91953745297139 1.13542498378728 3.45204439653735 0.000556356175534369 0.00327763505710153 "." "chr_06"
"evgLocus_759859" 115.32008769004 2.61744826683943 0.758785428803699 3.44952363010726 0.00056157657881235 0.00330214032644831 "VP33A_RAT" NA
"evgLocus_340664" 57.0571251639706 9.13285781680653 2.64898341636706 3.44768402866477 0.00056541507325343 0.00331832428216409 "." "chr_19"
"evgLocus_282381" 15.8911751362837 7.28863007007523 2.11481133854669 3.44646822022622 0.000567965362874929 0.00333209074199607 "." "chr_09"
"evgLocus_774574" 26.557786718883 5.23952241362426 1.52051635420047 3.44588362969588 0.00056919541457779 0.00333690299561335 "RT25_DROME" "chr_29"
"evgLocus_465117" 82.9307805173329 3.16007797869393 0.91725696878203 3.44513924259415 0.000570765288901561 0.00334490230120577 "." NA
"evgLocus_764552" 199.108565224097 5.59002226456945 1.62309202047792 3.4440575112454 0.000573053792892859 0.00335589862317623 "UBR3_DROME" "chr_12"
"evgLocus_229636" 11.5086249664635 6.82110580090605 1.98109246928767 3.44310319010939 0.000575079839639596 0.00336171940716815 "." "chr_16"
"evgLocus_653477" 490.031284163993 5.74875899110649 1.67118995560093 3.43991954465722 0.000581887136937529 0.00339785367951402 "." "chr_11"
"evgLocus_764659" 32.8114197418358 3.9035362216572 1.13534953404952 3.43818014152365 0.000585637960405371 0.0034173055618638 "DS_DROME" "chr_19"
"evgLocus_764190" 29.7663911728481 3.99555696692409 1.16231481603811 3.4375858517776 0.000586924628552761 0.00342175846910818 "." NA
"evgLocus_823963" 20.8842796788773 3.45572631324619 1.00529149760584 3.43753659657541 0.000587031386631969 0.00342175846910818 "KZ_DROME" "chr_02"
"evgLocus_310136" 1033.00586775931 2.89757132837576 0.843065022097812 3.43694881465452 0.000588306769077183 0.00342796566768909 "EF2_BOMMO" "chr_14"
"evgLocus_170723" 55.9422806131286 9.10446690894835 2.64979491259903 3.43591380059611 0.000590558838084344 0.00343862754273923 "." "chr_06"
"evgLocus_107612" 54.6314606201554 2.74852678480904 0.800088896197436 3.43527675221078 0.00059194896769688 0.00344548995279177 "VPP1_XENLA" "chr_06"
"evgLocus_310939" 172.512793881231 6.05434531866915 1.76280575913556 3.43449372529737 0.000593661816051269 0.0034542252005041 "CAD23_MOUSE" "chr_19"
"evgLocus_264079" 71.7428837181543 3.02611091534409 0.88139576371182 3.43331683669574 0.000596244905097525 0.00346554051549547 "." "chr_15"
"evgLocus_284294" 10.5371552060164 6.70010328162109 1.95165632468575 3.4330343907757 0.000596866385056129 0.00346791507207425 "NSE2_MOUSE" "chr_13"
"evgLocus_746050" 127.676003260941 3.76124834125392 1.09581837148473 3.43236474139211 0.000598342258471675 0.00347525036429019 "." "chr_13"
"evgLocus_168906" 47.4548335931775 6.68709521969687 1.9484595838479 3.43199072494534 0.000599168049512989 0.00347880600868754 "KCNKI_RAT" "chr_23"
"evgLocus_485898" 15.4719617185791 4.79425885471508 1.39737103731669 3.43091328407756 0.000601552864816077 0.003487678873761 "." "chr_12"
"evgLocus_851009" 152.394068466164 3.1581666675468 0.920765118682079 3.42993734609233 0.000603720635268644 0.00349526991325458 "ING1_MOUSE" "chr_20"
"evgLocus_823731" 13.6226479253455 5.67141428060382 1.65483458901222 3.4271789568945 0.0006098869953293 0.00352470532502945 "." "chr_Z"
"evgLocus_449337" 529.507308692605 2.75674192842082 0.804420551390165 3.42699092366143 0.000610309468974692 0.00352589571185592 "RS16_SPOFR" "chr_27"
"evgLocus_364079" 21081.4607352889 2.60567254031629 0.760456580879545 3.42645800671823 0.00061150830856089 0.00353037598079952 "RS26_ANOGA" "chr_05"
"evgLocus_757512" 219.198424838244 3.66102033872832 1.06892165224368 3.42496602163854 0.000614876315044862 0.00354473474931704 "LVA_DROME" "chr_17"
"evgLocus_327218" 30.264003723079 3.33140668268096 0.973328693111305 3.42269441583183 0.000620037398522078 0.00356943410121264 "RL39_SPOFR" "chr_17"
"evgLocus_464483" 929.935945273334 3.68411748447774 1.07669567556755 3.42168875391438 0.000622335107902168 0.00357886637263231 "." "chr_14"
"evgLocus_399821" 42.4024038895483 6.24131728462144 1.82413718025822 3.42151749998206 0.000622727172806961 0.00357980412670789 "." "chr_01"
"evgLocus_776243" 352.02382855155 3.19251345628471 0.93336743047542 3.42042517453022 0.000625233330746462 0.00359018327469314 "." "chr_18"
"evgLocus_364651" 1227.82155333308 3.15485234025497 0.922477257012323 3.41997845071299 0.000626260964735552 0.00359382877790106 "QCR10_HUMAN" NA
"evgLocus_883285" 71.3627837113752 3.64013169733012 1.06448351837009 3.41962241266431 0.000627081112143561 0.00359600105365142 "." NA
"evgLocus_695229" 55.6655425460462 9.09722516219012 2.66120010238872 3.41846716224922 0.000629749162551866 0.00360749027833967 "." "chr_10"
"evgLocus_200338" 124.393547604155 3.37611667376451 0.987674895607472 3.41824692394153 0.000630258999868469 0.00360909442280782 "K1143_CHICK" "chr_19"
"evgLocus_210762" 17.6364595376492 7.43648198820107 2.1755837445657 3.41815478571043 0.000630472407766686 0.00360909442280782 "." "chr_29"
"evgLocus_3083" 15.2233782727758 4.2301708948666 1.23803723703275 3.41683656059104 0.000633533012699388 0.00362406696340788 "SYEM_CHICK" "chr_11"
"evgLocus_758255" 16.5236706491038 5.83020469586398 1.70678376653976 3.41590118804786 0.000635713101882199 0.00363338184941563 "." NA
"evgLocus_336782" 248.501684395238 5.41264545407383 1.58477731828296 3.41539810775321 0.00063688852395043 0.00363815029851165 "." "chr_18"
"evgLocus_146680" 16.0139686857135 7.29764985777801 2.1378141205424 3.41360354375733 0.000641097921363915 0.00366091190299184 "PEB3_DROME" "chr_14"
"evgLocus_310548" 11.3355650705616 6.79846315315749 1.9917635820904 3.41328821065318 0.000641840246358804 0.00366138916284634 "CTNS_DROME" "chr_13"
"evgLocus_485049" 1809.84801121123 2.59773551801334 0.761125828046014 3.4130171678477 0.000642478946499636 0.0036636597068253 "." "chr_07"
"evgLocus_401124" 17742.3027681787 2.71480038484962 0.795491601153069 3.41273293258471 0.000643149369055537 0.00366491624368036 "RS26_ANOGA" "chr_05"
"evgLocus_34498" 24.5204669753732 7.91331199249183 2.31925417509208 3.41200722088929 0.000644864049841791 0.00367340185929465 "." "chr_10"
"evgLocus_282506" 59.6819367123847 6.72956939566612 1.97250615117056 3.41168487189383 0.000645627045274833 0.00367517723150854 "NPL_MOUSE" "chr_08"
"evgLocus_280131" 114.98515637027 3.25151776789241 0.953465736491745 3.41020934832572 0.000649130318313128 0.00369253691566321 "PLBL_DROME" "chr_12"
"evgLocus_88416" 165.628121914403 10.6711977087416 3.12927870264638 3.4101141901222 0.000649356854136033 0.00369253691566321 "." "chr_14"
"evgLocus_688952" 162.633166041765 6.42379253916557 1.88406214895477 3.40954386389501 0.000650716127573955 0.00369768417783302 "RGN_DANRE" "chr_18"
"evgLocus_70936" 9.77965215957316 6.58495964762063 1.93128000269689 3.40963487346487 0.000650499044792373 0.00369768417783302 "OBSTE_DROME" "chr_11"
"evgLocus_772537" 51.6575829156985 2.77245172872196 0.813561227461842 3.40779726852457 0.000654895312158404 0.00371883718752153 "." "chr_20"
"evgLocus_424035" 130.439108959118 4.08121107748804 1.19823531691237 3.40601801656503 0.000659178289942267 0.00373664379742421 "COPA_BOVIN" "chr_29"
"evgLocus_464142" 84.2831762012267 3.05203778400694 0.896063408919665 3.406051127215 0.000659098349398425 0.00373664379742421 "." "chr_09"
"evgLocus_137418" 17620.5276211562 4.53853835418219 1.33271481934893 3.40548352002223 0.000660469997314989 0.00374266331811827 "RL37A_DROME" "chr_05"
"evgLocus_831159" 30.2254228088857 2.96353213529333 0.870710434714875 3.40357944172769 0.000665090697647335 0.00376622639147584 "." "chr_16"
"evgLocus_299940" 18.2078331100223 7.4892795702575 2.20230153474417 3.4006603782926 0.000672232895582526 0.00380138365883924 "." "chr_07"
"evgLocus_791057" 40.1149773323291 3.28663945848159 0.966513686626237 3.40051000204053 0.000672602751907408 0.00380215495229575 "CLSPN_DROME" "chr_08"
"evgLocus_5168" 4698.57535212118 2.86627035413497 0.843399577131078 3.39847260047832 0.000677632502759271 0.003827930260124 "RS16_SPOFR" "chr_27"
"evgLocus_792030" 15.1290534096655 5.70821471875999 1.67974975486345 3.39825304467689 0.000678176604053102 0.00382967551096006 "LPPRC_XENTR" "chr_10"
"evgLocus_210487" 1356.63779706951 5.78896084488294 1.70491653850629 3.39545116381753 0.000685155956861829 0.00386105533337431 "." "chr_16"
"evgLocus_227315" 34.1592891895102 3.06385255386144 0.9027783916377 3.3938035981382 0.000689291077245485 0.00387898910988942 "." "chr_11"
"evgLocus_795274" 83.2535831196739 3.69927425350734 1.09005615192168 3.39365476446862 0.000689665765526204 0.00387975704917435 "." "chr_24"
"evgLocus_824063" 30.646294499298 3.96160436489277 1.16769064910515 3.39268312881389 0.000692116510879389 0.00388817160958321 "." NA
"evgLocus_765895" 40.8358199887938 2.82542073265488 0.833069959840505 3.39157678089343 0.000694916893550112 0.00389986785953037 "MP1_DROME" "chr_08"
"evgLocus_824345" 51.7353117971522 4.71566973229905 1.39047703971193 3.39140424301864 0.000695354568612929 0.00390097984995872 "BEST2_HUMAN" "chr_17"
"evgLocus_358574" 1037.92822217598 3.14475841226004 0.927313726429419 3.3912561872332 0.000695730344437123 0.00390174393577926 "CX6A1_MOUSE" "chr_12"
"evgLocus_197395" 62.1599819835767 3.42473626470758 1.01025778636433 3.38996275102453 0.000699021210517741 0.0039161539162339 "." "chr_15"
"evgLocus_199050" 82.8886487890806 5.84819778206036 1.72511574153764 3.390032124365 0.000698844338701996 0.0039161539162339 "P27K_GALME" "chr_13"
"evgLocus_297658" 174.004715515094 5.39443827150816 1.59169707491859 3.38911112956846 0.000701195867096403 0.00392563626384738 "BCCIP_DROME" "chr_29"
"evgLocus_281938" 175.787658162539 6.28423886910109 1.85430898039064 3.38899230686852 0.000701499785915632 0.00392598814894226 "." "chr_16"
"evgLocus_757825" 36.3927417673346 3.4511042872178 1.01887062044702 3.3871859860908 0.000706135004584894 0.00394785948666996 "TRIPB_HUMAN" "chr_22"
"evgLocus_481159" 102.255373527754 4.83624831593 1.42802444167176 3.38667054624661 0.000707462890082591 0.00395392609055768 "." "chr_01"
"evgLocus_606428" 104.354447334831 4.05866644012833 1.19901725302666 3.38499419410614 0.000711797600555528 0.00397542377319867 "." NA
"evgLocus_369199" 13.8064295837927 7.08341085847102 2.09271048089935 3.38480211339454 0.000712295855480407 0.00397684275020703 "." "chr_07"
"evgLocus_217967" 117.537145509865 5.25673888279859 1.55331720563291 3.38420179969403 0.000713855151438058 0.00398418265809466 "." "chr_06"
"evgLocus_768317" 88.9398566993269 4.99791405322691 1.47694724829623 3.38394892504954 0.000714512934257152 0.00398648771747584 "." "chr_10"
"evgLocus_284754" 105.72053925187 5.5825497171041 1.65048549383292 3.3823682413226 0.000718637420671095 0.00400675420508369 "." "chr_17"
"evgLocus_2346" 432.96634398186 7.77172794902306 2.29835483511437 3.38143085231498 0.000721093791814921 0.00401495162170865 "." "chr_29"
"evgLocus_762087" 48.4044333566585 3.7252103856212 1.10198877728223 3.38044312466454 0.000723690510525485 0.0040252813027384 "." "chr_07"
"evgLocus_759971" 36.1566286745551 4.48443619428562 1.32712455038851 3.37906204279986 0.000727335917977417 0.0040399518927753 "." "chr_29"
"evgLocus_483874" 140.16386308701 3.5419663796745 1.0487699895083 3.37725756372483 0.000732124601140218 0.0040596738502741 "." "chr_08"
"evgLocus_609153" 177.328063429135 4.06829537883476 1.20464749420405 3.37716668021862 0.000732366558522984 0.0040596738502741 "." "chr_01"
"evgLocus_52745" 133.808971159876 4.84889599360175 1.43593559372856 3.37681997352757 0.000733290271290207 0.00406341114604706 "SINA_SCHMA" "chr_15"
"evgLocus_275017" 318.821712551594 3.26825622982652 0.968078427221796 3.37602423308389 0.00073541441522883 0.0040710262292375 "." "chr_22"
"evgLocus_761308" 75.2448724815406 6.14560553869152 1.82101875342411 3.37481727035253 0.000738647184069341 0.00408614403524228 "." NA
"evgLocus_153540" 31.7071007590027 3.47013553041293 1.02837640702411 3.37438267419489 0.000739814449143824 0.00408704820853335 "RERG_MOUSE" NA
"evgLocus_761595" 106.572472458909 5.18918023146735 1.53801280799536 3.37395124701913 0.000740974897117987 0.00409207093064209 "." "chr_11"
"evgLocus_763390" 29.2344172292049 4.27093444625775 1.26598554817244 3.37360442417625 0.000741909002860681 0.00409584068494544 "VGLL4_HUMAN" "chr_15"
"evgLocus_2910" 49.2452642579254 3.10139027030302 0.919650854527667 3.37235621000526 0.000745279904835447 0.00411166278121616 "RS17_SPOFR" "chr_06"
"evgLocus_763420" 18.593137074461 4.52385595162219 1.34163327501992 3.37190202110559 0.000746510003695996 0.00411705449380054 "." "chr_18"
"evgLocus_295059" 318.594919895187 5.78355827224844 1.71531424590117 3.37171937216083 0.000747005210880518 0.00411839094935684 "LORF2_HUMAN" NA
"evgLocus_759448" 76.1684256296894 3.04328485322341 0.903017223054953 3.3701293569217 0.000751329047363015 0.00414082736560205 "MCAF1_HUMAN" "chr_07"
"evgLocus_471782" 97.5684939295943 5.11299114862813 1.5180366347994 3.36816057756325 0.000756715087404075 0.00416910078263287 "." "chr_07"
"evgLocus_823229" 95.470141722497 9.87628509185707 2.93278110720013 3.36754934338954 0.000758394535860412 0.00417694061921633 "AP1B1_MOUSE" "chr_02"
"evgLocus_7027" 23.5365528069137 4.49492410135326 1.33492758177073 3.36716700046822 0.000759446833589813 0.00417990913546593 "." "chr_08"
"evgLocus_344167" 220.4292883461 3.19550215337811 0.949164744247831 3.36664648865608 0.000760881583897394 0.00418497719532353 "." "chr_08"
"evgLocus_333070" 7.93862239742171 6.28783343510185 1.86793264343974 3.36619923485196 0.000762116414157391 0.00419035378830766 "ATPB_DROVI" NA
"evgLocus_832480" 20.8299491475451 4.53128591487885 1.34921670312515 3.35845672854713 0.000783789915653613 0.00430080949000497 "CATIN_DROME" "chr_14"
"evgLocus_881803" 60.5911844939924 3.80026226559053 1.13203559728939 3.35701657676676 0.000787883887502388 0.00432036262352319 "." NA
"evgLocus_476026" 41.3059325619385 4.7250778565048 1.408594198372 3.35446352254316 0.000795190366218047 0.00435369837957886 "." "chr_22"
"evgLocus_125293" 17022.3902207506 3.15803099711776 0.94208880034769 3.35215851833951 0.000801840927766789 0.00438803136747646 "RL35_RAT" "chr_01"
"evgLocus_829845" 44.7440618975073 3.76702987159518 1.1238594973043 3.3518690553675 0.000802679745243378 0.00438967170283198 "." NA
"evgLocus_223708" 108.974807038555 3.6223422450234 1.08109303336398 3.35062953254998 0.000806280902115254 0.00440384557884485 "." "chr_11"
"evgLocus_427233" 45.5229479573156 3.59871234452549 1.07444696534174 3.34936247261014 0.000809977552877056 0.00441919411261499 "." "chr_01"
"evgLocus_808923" 11.420063892664 6.80902533004409 2.03329526684013 3.34876367495102 0.000811730013388816 0.00442193776689638 "RS26_ANOGA" "chr_05"
"evgLocus_156779" 63.6859333633773 2.70513921951916 0.808670913344404 3.34516695837566 0.000822330526184153 0.00447277440651826 "." "chr_08"
"evgLocus_790122" 1106.75209663867 5.34763113135132 1.59864859916646 3.34509480954076 0.00082254447669914 0.00447277440651826 "TENM_DROME" "chr_17"
"evgLocus_372497" 145.097787091358 3.56856846584093 1.06711221839093 3.34413607523106 0.000825392419176925 0.00448526557848362 "ESTF_MYZPE" NA
"evgLocus_485834" 30.9690363464533 4.75054365378757 1.4211175361963 3.3428224849738 0.000829309324379228 0.00450354506730247 "." "chr_10"
"evgLocus_422691" 214.126824108312 6.3616207371927 1.90520748005046 3.33906978835932 0.000840594432868902 0.00455723067034052 "." "chr_13"
"evgLocus_156448" 42.8940842576171 5.10898749903384 1.53048024075792 3.33815972462591 0.000843352553136223 0.00457066212325342 "." "chr_07"
"evgLocus_151210" 31.680940809875 3.62520465942753 1.08614621144227 3.33767647600013 0.00084482053914335 0.0045755727637142 "RM33_ANOGA" "chr_16"
"evgLocus_253535" 39.8618056984499 8.61509758386524 2.58115518722585 3.33769066908546 0.000844777390412323 0.0045755727637142 "." "chr_26"
"evgLocus_224730" 459.950671524414 6.07221549937433 1.81969556137503 3.33694032576852 0.000847061331226436 0.0045846596345476 "." NA
"evgLocus_5404" 63.9525670100484 2.83603344978883 0.850109566897884 3.33607991277847 0.000849687356937697 0.00459572859079469 "RM14_DANRE" "chr_16"
"evgLocus_148254" 67.0398502361721 3.10076378470988 0.929590190126847 3.33562446940922 0.000851080448185075 0.00460029743748494 "." NA
"evgLocus_535222" 273.696814795693 3.64936972213539 1.09409351265806 3.33551902091931 0.000851403291490789 0.00460051559562674 "DEK_RAT" NA
"evgLocus_484289" 33.5536578213268 5.01864896328675 1.50519668829248 3.33421472577115 0.000855405950492897 0.00461907868359659 "GCC2_HUMAN" "chr_11"
"evgLocus_350984" 316.822180762111 8.95508172719391 2.68669152673764 3.33312612857635 0.000858760022248902 0.00463129428007585 "." "chr_26"
"evgLocus_764211" 17.3022701201158 3.90233353391979 1.17081038379346 3.33301923858593 0.000859090017199383 0.00463129428007585 "ZN782_HUMAN" "chr_16"
"evgLocus_123915" 300.364270754715 3.44038728105108 1.03292251375597 3.33073123611272 0.000866181886688678 0.00465873124392728 "GRXC4_ARATH" NA
"evgLocus_227063" 43.3614854561927 7.37808539900645 2.21554500696376 3.3301446713184 0.000868008718924972 0.00466393599353748 "." "chr_16"
"evgLocus_41817" 57438.4712563597 5.6364924392894 1.69284066390458 3.32960600455372 0.000869689520854618 0.00466847071098934 "LEDL2_DROME" "chr_10"
"evgLocus_424362" 55.7936531277991 4.43957716955329 1.3340290828181 3.32794631446475 0.000874887243697417 0.0046885204510879 "." "chr_01"
"evgLocus_136510" 8126.8541033655 3.06973592468243 0.923186308326507 3.32515321879832 0.000883699566513799 0.00473185830086954 "RL37_SPOFR" "chr_13"
"evgLocus_422961" 381.756904559986 6.46864220664868 1.94620237227255 3.32372537347971 0.000888236189960412 0.0047506780261725 "." "chr_18"
